aIsAgressive, bIsAgressive, score
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 15,
false, false, 15,
false, false, 15,
false, false, 15,
false, false, 15,
false, false, 15,
false, false, 15,
false, false, 15,
false, false, 15,
false, false, 15,
false, false, 15,
false, false, 15,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 18,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 21,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 23,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 26,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 28,
false, false, 31,
false, false, 31,
false, false, 31,
false, false, 31,
false, false, 31,
false, false, 31,
false, false, 31,
false, false, 31,
false, false, 31,
false, false, 31,
false, false, 31,
false, false, 31,
false, false, 31,
false, false, 31,
false, false, 31,
false, false, 31,
